geo_value,time_value,value,name,state,metric
42101,11/26/20,11.71646163,Philadelphia County,PA,barData
42129,11/26/20,1.759572072,Westmoreland County,PA,barData
42133,11/26/20,13.63623967,York County,PA,barData
42003,11/27/20,48.50155716,Allegheny County,PA,barData
42011,11/27/20,172.8774491,Berks County,PA,barData
42019,11/27/20,34.88088179,Butler County,PA,barData
42077,11/27/20,114.6263182,Lehigh County,PA,barData
42079,11/27/20,17.5636683,Luzerne County,PA,barData
42091,11/27/20,56.97397002,Montgomery County,PA,barData
42101,11/27/20,17.57469244,Philadelphia County,PA,barData
42129,11/27/20,14.07657658,Westmoreland County,PA,barData
42133,11/27/20,32.72697521,York County,PA,barData
42003,11/28/20,70.1996222,Allegheny County,PA,barData
42011,11/28/20,115.2516327,Berks County,PA,barData
42019,11/28/20,69.76176358,Butler County,PA,barData
42077,11/28/20,183.4021091,Lehigh County,PA,barData
42079,11/28/20,27.60005018,Luzerne County,PA,barData
42091,11/28/20,74.77833565,Montgomery County,PA,barData
42101,11/28/20,35.14938489,Philadelphia County,PA,barData
42129,11/28/20,14.07657658,Westmoreland County,PA,barData
42133,11/28/20,13.63623967,York County,PA,barData
42003,11/29/20,38.29070302,Allegheny County,PA,barData
42011,11/29/20,102.4458958,Berks County,PA,barData
42019,11/29/20,38.36896997,Butler County,PA,barData
42077,11/29/20,34.38789546,Lehigh County,PA,barData
42079,11/29/20,27.60005018,Luzerne County,PA,barData
42091,11/29/20,47.47830835,Montgomery County,PA,barData
42101,11/29/20,23.43292326,Philadelphia County,PA,barData
42129,11/29/20,19.35529279,Westmoreland County,PA,barData
42133,11/29/20,27.27247934,York County,PA,barData
42003,11/30/20,29.35620565,Allegheny County,PA,barData
42011,11/30/20,57.62581637,Berks County,PA,barData
42019,11/30/20,38.36896997,Butler County,PA,barData
42077,11/30/20,57.3131591,Lehigh County,PA,barData
42079,11/30/20,5.018190942,Luzerne County,PA,barData
42091,11/30/20,24.92611188,Montgomery County,PA,barData
42101,11/30/20,35.14938489,Philadelphia County,PA,barData
42129,11/30/20,8.79786036,Westmoreland County,PA,barData
42133,11/30/20,19.09073554,York County,PA,barData
42003,12/1/20,14.03992444,Allegheny County,PA,barData
42011,12/1/20,57.62581637,Berks County,PA,barData
42019,12/1/20,6.976176358,Butler County,PA,barData
42077,12/1/20,103.1636864,Lehigh County,PA,barData
42079,12/1/20,7.527286413,Luzerne County,PA,barData
42091,12/1/20,29.67394272,Montgomery County,PA,barData
42101,12/1/20,29.29115407,Philadelphia County,PA,barData
42129,12/1/20,3.519144144,Westmoreland County,PA,barData
42133,12/1/20,35.45422314,York County,PA,barData
42003,12/2/20,25.52713534,Allegheny County,PA,barData
42011,12/2/20,83.23729031,Berks County,PA,barData
42019,12/2/20,48.8332345,Butler County,PA,barData
42077,12/2/20,34.38789546,Lehigh County,PA,barData
42079,12/2/20,7.527286413,Luzerne County,PA,barData
42091,12/2/20,37.98264668,Montgomery County,PA,barData
42101,12/2/20,29.29115407,Philadelphia County,PA,barData
42129,12/2/20,7.038288288,Westmoreland County,PA,barData
42133,12/2/20,38.18147108,York County,PA,barData
42003,12/3/20,19.14535151,Allegheny County,PA,barData
42011,12/3/20,64.02868485,Berks County,PA,barData
42019,12/3/20,52.32132268,Butler County,PA,barData
42077,12/3/20,91.70105456,Lehigh County,PA,barData
42079,12/3/20,12.54547736,Luzerne County,PA,barData
42091,12/3/20,34.42177355,Montgomery County,PA,barData
42101,12/3/20,29.29115407,Philadelphia County,PA,barData
42129,12/3/20,22.87443694,Westmoreland County,PA,barData
42133,12/3/20,38.18147108,York County,PA,barData
42003,12/4/20,54.88334099,Allegheny County,PA,barData
42011,12/4/20,153.6688436,Berks County,PA,barData
42019,12/4/20,59.29749904,Butler County,PA,barData
42077,12/4/20,114.6263182,Lehigh County,PA,barData
42079,12/4/20,15.05457283,Luzerne County,PA,barData
42091,12/4/20,61.72180085,Montgomery County,PA,barData
42101,12/4/20,17.57469244,Philadelphia County,PA,barData
42129,12/4/20,5.278716216,Westmoreland County,PA,barData
42133,12/4/20,38.18147108,York County,PA,barData
42003,12/5/20,91.89768724,Allegheny County,PA,barData
42011,12/5/20,108.8487642,Berks County,PA,barData
42019,12/5/20,45.34514633,Butler County,PA,barData
42077,12/5/20,194.8647409,Lehigh County,PA,barData
42079,12/5/20,55.20010036,Luzerne County,PA,barData
42091,12/5/20,77.15225107,Montgomery County,PA,barData
42101,12/5/20,41.0076157,Philadelphia County,PA,barData
42129,12/5/20,15.83614865,Westmoreland County,PA,barData
42133,12/5/20,46.36321488,York County,PA,barData
42003,12/6/20,48.50155716,Allegheny County,PA,barData
42011,12/6/20,83.23729031,Berks County,PA,barData
42019,12/6/20,59.29749904,Butler County,PA,barData
42077,12/6/20,57.3131591,Lehigh County,PA,barData
42079,12/6/20,25.09095471,Luzerne County,PA,barData
42091,12/6/20,48.66526606,Montgomery County,PA,barData
42101,12/6/20,5.858230814,Philadelphia County,PA,barData
42129,12/6/20,19.35529279,Westmoreland County,PA,barData
42133,12/6/20,59.99945455,York County,PA,barData
42003,12/7/20,31.90891918,Allegheny County,PA,barData
42011,12/7/20,51.22294788,Berks County,PA,barData
42019,12/7/20,45.34514633,Butler County,PA,barData
42077,12/7/20,45.85052728,Lehigh County,PA,barData
42079,12/7/20,5.018190942,Luzerne County,PA,barData
42091,12/7/20,34.42177355,Montgomery County,PA,barData
42101,12/7/20,41.0076157,Philadelphia County,PA,barData
42129,12/7/20,7.038288288,Westmoreland County,PA,barData
42133,12/7/20,24.54523141,York County,PA,barData
42003,12/8/20,30.63256241,Allegheny County,PA,barData
42011,12/8/20,25.61147394,Berks County,PA,barData
42019,12/8/20,13.95235272,Butler County,PA,barData
42077,12/8/20,91.70105456,Lehigh County,PA,barData
42079,12/8/20,5.018190942,Luzerne County,PA,barData
42091,12/8/20,29.67394272,Montgomery County,PA,barData
42101,12/8/20,41.0076157,Philadelphia County,PA,barData
42129,12/8/20,10.55743243,Westmoreland County,PA,barData
42133,12/8/20,27.27247934,York County,PA,barData
42003,12/9/20,38.29070302,Allegheny County,PA,barData
42011,12/9/20,51.22294788,Berks County,PA,barData
42019,12/9/20,31.39279361,Butler County,PA,barData
42077,12/9/20,34.38789546,Lehigh County,PA,barData
42079,12/9/20,5.018190942,Luzerne County,PA,barData
42091,12/9/20,30.86090043,Montgomery County,PA,barData
42101,12/9/20,46.86584651,Philadelphia County,PA,barData
42129,12/9/20,1.759572072,Westmoreland County,PA,barData
42133,12/9/20,24.54523141,York County,PA,barData
42003,12/10/20,28.07984888,Allegheny County,PA,barData
42011,12/10/20,96.04302728,Berks County,PA,barData
42019,12/10/20,52.32132268,Butler County,PA,barData
42077,12/10/20,91.70105456,Lehigh County,PA,barData
42079,12/10/20,2.509095471,Luzerne County,PA,barData
42091,12/10/20,28.48698501,Montgomery County,PA,barData
42101,12/10/20,35.14938489,Philadelphia County,PA,barData
42129,12/10/20,12.3170045,Westmoreland County,PA,barData
42133,12/10/20,29.99972728,York County,PA,barData
42003,12/11/20,88.06861694,Allegheny County,PA,barData
42011,12/11/20,204.8917915,Berks County,PA,barData
42019,12/11/20,115.1069099,Butler County,PA,barData
42077,12/11/20,194.8647409,Lehigh County,PA,barData
42079,12/11/20,20.07276377,Luzerne County,PA,barData
42091,12/11/20,67.6565894,Montgomery County,PA,barData
42101,12/11/20,35.14938489,Philadelphia County,PA,barData
42129,12/11/20,19.35529279,Westmoreland County,PA,barData
42133,12/11/20,40.90871901,York County,PA,barData
42003,12/12/20,16.59263797,Allegheny County,PA,barData
42011,12/12/20,64.02868485,Berks County,PA,barData
42019,12/12/20,45.34514633,Butler County,PA,barData
42077,12/12/20,80.23842274,Lehigh County,PA,barData
42079,12/12/20,5.018190942,Luzerne County,PA,barData
42091,12/12/20,26.11306959,Montgomery County,PA,barData
42101,12/12/20,52.72407733,Philadelphia County,PA,barData
42129,12/12/20,8.79786036,Westmoreland County,PA,barData
42133,12/12/20,0,York County,PA,barData
42003,12/13/20,11.48721091,Allegheny County,PA,barData
42011,12/13/20,76.83442182,Berks County,PA,barData
42019,12/13/20,20.92852907,Butler County,PA,barData
42077,12/13/20,22.92526364,Lehigh County,PA,barData
42079,12/13/20,10.03638188,Luzerne County,PA,barData
42091,12/13/20,13.0565348,Montgomery County,PA,barData
42101,12/13/20,23.43292326,Philadelphia County,PA,barData
42129,12/13/20,0,Westmoreland County,PA,barData
42133,12/13/20,13.63623967,York County,PA,barData
42003,12/21/20,17.8689947,Allegheny County,PA,barData
42011,12/21/20,38.4172109,Berks County,PA,barData
42019,12/21/20,17.4404409,Butler County,PA,barData
42077,12/21/20,0,Lehigh County,PA,barData
42079,12/21/20,7.5272864,Luzerne County,PA,barData
42091,12/21/20,15.4304502,Montgomery County,PA,barData
42101,12/21/20,17.5746924,Philadelphia County,PA,barData
42129,12/21/20,3.5191441,Westmoreland County,PA,barData
42133,12/21/20,13.6362397,York County,PA,barData
42003,12/22/20,17.8689947,Allegheny County,PA,barData
42011,12/22/20,32.0143424,Berks County,PA,barData
42019,12/22/20,31.3927936,Butler County,PA,barData
42077,12/22/20,34.3878955,Lehigh County,PA,barData
42079,12/22/20,7.5272864,Luzerne County,PA,barData
42091,12/22/20,30.8609004,Montgomery County,PA,barData
42101,12/22/20,23.4329233,Philadelphia County,PA,barData
42129,12/22/20,0,Westmoreland County,PA,barData
42133,12/22/20,10.9089917,York County,PA,barData
42003,12/23/20,14.0399244,Allegheny County,PA,barData
42011,12/23/20,44.8200794,Berks County,PA,barData
42019,12/23/20,17.4404409,Butler County,PA,barData
42077,12/23/20,57.3131591,Lehigh County,PA,barData
42079,12/23/20,2.5090955,Luzerne County,PA,barData
42091,12/23/20,18.9913233,Montgomery County,PA,barData
42101,12/23/20,41.0076157,Philadelphia County,PA,barData
42129,12/23/20,0,Westmoreland County,PA,barData
42133,12/23/20,32.7269752,York County,PA,barData
42003,12/24/20,6.3817838,Allegheny County,PA,barData
42011,12/24/20,44.8200794,Berks County,PA,barData
42019,12/24/20,45.3451463,Butler County,PA,barData
42077,12/24/20,57.3131591,Lehigh County,PA,barData
42079,12/24/20,5.0181909,Luzerne County,PA,barData
42091,12/24/20,11.8695771,Montgomery County,PA,barData
42101,12/24/20,23.4329233,Philadelphia County,PA,barData
42129,12/24/20,0,Westmoreland County,PA,barData
42133,12/24/20,16.3634876,York County,PA,barData
42003,12/25/20,0,Allegheny County,PA,barData
42011,12/25/20,0,Berks County,PA,barData
42019,12/25/20,0,Butler County,PA,barData
42077,12/25/20,0,Lehigh County,PA,barData
42079,12/25/20,0,Luzerne County,PA,barData
42091,12/25/20,1.1869577,Montgomery County,PA,barData
42101,12/25/20,11.7164616,Philadelphia County,PA,barData
42129,12/25/20,0,Westmoreland County,PA,barData
42133,12/25/20,0,York County,PA,barData
42003,12/26/20,11.4872109,Allegheny County,PA,barData
42011,12/26/20,44.8200794,Berks County,PA,barData
42019,12/26/20,6.9761764,Butler County,PA,barData
42077,12/26/20,45.8505273,Lehigh County,PA,barData
42079,12/26/20,2.5090955,Luzerne County,PA,barData
42091,12/26/20,26.1130696,Montgomery County,PA,barData
42101,12/26/20,29.2911541,Philadelphia County,PA,barData
42129,12/26/20,1.7595721,Westmoreland County,PA,barData
42133,12/26/20,10.9089917,York County,PA,barData
42003,12/27/20,17.8689947,Allegheny County,PA,barData
42011,12/27/20,44.8200794,Berks County,PA,barData
42019,12/27/20,13.9523527,Butler County,PA,barData
42077,12/27/20,22.9252636,Lehigh County,PA,barData
42079,12/27/20,2.5090955,Luzerne County,PA,barData
42091,12/27/20,15.4304502,Montgomery County,PA,barData
42101,12/27/20,17.5746924,Philadelphia County,PA,barData
42129,12/27/20,5.2787162,Westmoreland County,PA,barData
42133,12/27/20,8.1817438,York County,PA,barData
42003,12/28/20,19.1453515,Allegheny County,PA,barData
42011,12/28/20,64.0286849,Berks County,PA,barData
42019,12/28/20,41.8570581,Butler County,PA,barData
42077,12/28/20,8.0751528,Lehigh County,PA,barData
42079,12/28/20,0,Luzerne County,PA,barData
42091,12/28/20,18.9913233,Montgomery County,PA,barData
42101,12/28/20,23.4329233,Philadelphia County,PA,barData
42129,12/28/20,8.7978604,Westmoreland County,PA,barData
42133,12/28/20,24.5452314,York County,PA,barData
42003,12/29/20,21.698065,Allegheny County,PA,barData
42011,12/29/20,32.0143424,Berks County,PA,barData
42019,12/29/20,41.8570581,Butler County,PA,barData
42077,12/29/20,2.6917176,Lehigh County,PA,barData
42079,12/29/20,0,Luzerne County,PA,barData
42091,12/29/20,18.9913233,Montgomery County,PA,barData
42101,12/29/20,41.0076157,Philadelphia County,PA,barData
42129,12/29/20,1.7595721,Westmoreland County,PA,barData
42133,12/29/20,8.1817438,York County,PA,barData
42003,12/30/20,20.4217083,Allegheny County,PA,barData
42011,12/30/20,44.8200794,Berks County,PA,barData
42019,12/30/20,76.7379399,Butler County,PA,barData
42077,12/30/20,2.6917176,Lehigh County,PA,barData
42079,12/30/20,2.5090955,Luzerne County,PA,barData
42091,12/30/20,10.6826194,Montgomery County,PA,barData
42101,12/30/20,58.5823081,Philadelphia County,PA,barData
42129,12/30/20,7.0382883,Westmoreland County,PA,barData
42133,12/30/20,24.5452314,York County,PA,barData
42003,12/31/20,15.3162812,Allegheny County,PA,barData
42011,12/31/20,44.8200794,Berks County,PA,barData
42019,12/31/20,52.3213227,Butler County,PA,barData
42077,12/31/20,0,Lehigh County,PA,barData
42079,12/31/20,5.0181909,Luzerne County,PA,barData
42091,12/31/20,21.3652388,Montgomery County,PA,barData
42101,12/31/20,35.1493849,Philadelphia County,PA,barData
42129,12/31/20,3.5191441,Westmoreland County,PA,barData
42133,12/31/20,19.0907355,York County,PA,barData
42000,10/1/20,16.3429182,Rest of PA,PA,community
42003,10/1/20,12.5897202,Allegheny County,PA,community
42007,10/1/20,14.174826,Beaver County,PA,community
42011,10/1/20,17.5279187,Berks County,PA,community
42013,10/1/20,14.7004379,Blair County,PA,community
42017,10/1/20,10.8194599,Bucks County,PA,community
42019,10/1/20,12.9841257,Butler County,PA,community
42021,10/1/20,14.2130225,Cambria County,PA,community
42027,10/1/20,20.6976077,Centre County,PA,community
42029,10/1/20,12.4733454,Chester County,PA,community
42039,10/1/20,15.0022807,Crawford County,PA,community
42041,10/1/20,11.2376584,Cumberland County,PA,community
42043,10/1/20,12.733883,Dauphin County,PA,community
42045,10/1/20,9.3439054,Delaware County,PA,community
42049,10/1/20,12.5664515,Erie County,PA,community
42055,10/1/20,17.1980912,Franklin County,PA,community
42069,10/1/20,16.4169823,Lackawanna County,PA,community
42071,10/1/20,17.515311,Lancaster County,PA,community
42075,10/1/20,17.4355558,Lebanon County,PA,community
42077,10/1/20,11.9746394,Lehigh County,PA,community
42079,10/1/20,13.7118147,Luzerne County,PA,community
42081,10/1/20,20.7354543,Lycoming County,PA,community
42085,10/1/20,13.563279,Mercer County,PA,community
42089,10/1/20,6.204969,Monroe County,PA,community
42091,10/1/20,9.3155429,Montgomery County,PA,community
42095,10/1/20,10.1429314,Northampton County,PA,community
42101,10/1/20,13.7766629,Philadelphia County,PA,community
42107,10/1/20,22.7491258,Schuylkill County,PA,community
42125,10/1/20,8.2631042,Washington County,PA,community
42129,10/1/20,15.0064535,Westmoreland County,PA,community
42133,10/1/20,17.0255716,York County,PA,community
42000,10/2/20,17.7714597,Rest of PA,PA,community
42001,10/2/20,14.3801796,Adams County,PA,community
42003,10/2/20,12.829948,Allegheny County,PA,community
42007,10/2/20,15.3515534,Beaver County,PA,community
42011,10/2/20,18.5738333,Berks County,PA,community
42013,10/2/20,16.3374733,Blair County,PA,community
42017,10/2/20,11.70368,Bucks County,PA,community
42019,10/2/20,11.878439,Butler County,PA,community
42021,10/2/20,14.0303541,Cambria County,PA,community
42027,10/2/20,19.436008,Centre County,PA,community
42029,10/2/20,14.4791056,Chester County,PA,community
42039,10/2/20,16.6309969,Crawford County,PA,community
42041,10/2/20,11.6207126,Cumberland County,PA,community
42043,10/2/20,15.5651889,Dauphin County,PA,community
42045,10/2/20,8.6251875,Delaware County,PA,community
42049,10/2/20,14.1054833,Erie County,PA,community
42051,10/2/20,18.1587319,Fayette County,PA,community
42055,10/2/20,18.8580654,Franklin County,PA,community
42069,10/2/20,18.2895201,Lackawanna County,PA,community
42071,10/2/20,16.9732165,Lancaster County,PA,community
42073,10/2/20,17.919695,Lawrence County,PA,community
42075,10/2/20,19.231289,Lebanon County,PA,community
42077,10/2/20,12.6992099,Lehigh County,PA,community
42079,10/2/20,12.213218,Luzerne County,PA,community
42081,10/2/20,19.8143623,Lycoming County,PA,community
42085,10/2/20,18.1910226,Mercer County,PA,community
42089,10/2/20,5.9003718,Monroe County,PA,community
42091,10/2/20,8.6512603,Montgomery County,PA,community
42095,10/2/20,10.6694607,Northampton County,PA,community
42097,10/2/20,24.1840727,Northumberland County,PA,community
42101,10/2/20,14.0273331,Philadelphia County,PA,community
42107,10/2/20,21.3443789,Schuylkill County,PA,community
42125,10/2/20,7.0483041,Washington County,PA,community
42129,10/2/20,15.4436559,Westmoreland County,PA,community
42133,10/2/20,17.6962315,York County,PA,community
